Country,Rank,Account,Title,Link,Subscribers count,Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
All,511,jigpx,Jigar Patel,https://www.tiktok.com/@jigpx,4900000.0,2400000.0,219300.0,5700.0,1100.0,2022-02-07 16:54:35.641971
All,512,dillajaidi,Dilla Jaidi,https://www.tiktok.com/@dillajaidi,989600.0,2800000.0,365600.0,2000.0,1600.0,2022-02-07 16:54:35.641971
All,513,_vincealarcon,Vince Alarcon,https://www.tiktok.com/@_vincealarcon,5500000.0,4600000.0,364200.0,1100.0,1000.0,2022-02-07 16:54:35.641971
All,514,rubentuestaok,Ruben Tuesta,https://www.tiktok.com/@rubentuestaok,9600000.0,3500000.0,274800.0,914.0,2800.0,2022-02-07 16:54:35.641971
All,515,romanlolo,Roman,https://www.tiktok.com/@romanlolo,702700.0,1800000.0,399500.0,3200.0,1700.0,2022-02-07 16:54:35.641971
All,516,sibenitoo,SiBenitoo,https://www.tiktok.com/@sibenitoo,4400000.0,2700000.0,231900.0,2700.0,3100.0,2022-02-07 16:54:35.641971
All,517,larrywheels,Larrywheels,https://www.tiktok.com/@larrywheels,1400000.0,1900000.0,205700.0,3000.0,6000.0,2022-02-07 16:54:35.641971
All,518,qwer_roblox2,[pro] [sarwg]🛐,https://www.tiktok.com/@qwer_roblox2,10700.0,954300.0,217600.0,11700.0,5300.0,2022-02-07 16:54:35.641971
All,519,xobrooklynne,Brooklynne :),https://www.tiktok.com/@xobrooklynne,10700000.0,2400000.0,286900.0,4600.0,465.0,2022-02-07 16:54:35.641971
All,520,sveta.marcel,Света Марсель,https://www.tiktok.com/@sveta.marcel,3500000.0,3600000.0,285500.0,1400.0,2000.0,2022-02-07 16:54:35.641971
All,521,madelineaford,@madelineaford,https://www.tiktok.com/@madelineaford,1500000.0,1500000.0,665200.0,2300.0,1200.0,2022-02-07 16:54:35.641971
All,522,djsandyremix,djsandyremix,https://www.tiktok.com/@djsandyremix,175700.0,2300000.0,207800.0,4700.0,2600.0,2022-02-07 16:54:35.641971
All,523,jarvali,Jarvis,https://www.tiktok.com/@jarvali,2100000.0,1600000.0,384200.0,3600.0,2100.0,2022-02-07 16:54:35.641971
All,524,monika.kociolek,Monika Kociołek,https://www.tiktok.com/@monika.kociolek,2500000.0,1600000.0,267400.0,6300.0,1900.0,2022-02-07 16:54:35.641971
All,525,hellmanretailgroup,Hellman Retail Group,https://www.tiktok.com/@hellmanretailgroup,4099999.9999999995,1800000.0,212800.0,7600.0,1800.0,2022-02-07 16:54:35.641971
All,526,jrayssaleal,Rayssaleal💚,https://www.tiktok.com/@jrayssaleal,4400000.0,3900000.0,277700.0,2600.0,600.0,2022-02-07 16:54:35.641971
All,527,ugolord,⚖️ The TikTok Attorney ⚖️,https://www.tiktok.com/@ugolord,4900000.0,3200000.0,176200.0,5700.0,514.0,2022-02-07 16:54:35.641971
All,528,antrobo10,Anthony,https://www.tiktok.com/@antrobo10,337100.0,1200000.0,169400.0,4000.0,13600.0,2022-02-07 16:54:35.641971
All,529,dermdoctor,Dr. Shah,https://www.tiktok.com/@dermdoctor,12600000.0,4099999.9999999995,216100.0,1000.0,2900.0,2022-02-07 16:54:35.641971
All,530,zakuryy,Isaac Kururangi,https://www.tiktok.com/@zakuryy,288300.0,1500000.0,203800.0,2500.0,8800.0,2022-02-07 16:54:35.641971
All,531,nicholas_crown,Nicholas Crown,https://www.tiktok.com/@nicholas_crown,1300000.0,4000000.0,633700.0,818.0,556.0,2022-02-07 16:54:35.641971
All,532,lukman_nj,lukman nj,https://www.tiktok.com/@lukman_nj,3300000.0,3400000.0,315400.0,2600.0,631.0,2022-02-07 16:54:35.641971
All,533,leidys_sotolongo,Leidys Sotolongo,https://www.tiktok.com/@leidys_sotolongo,11200000.0,3200000.0,408600.0,2000.0,572.0,2022-02-07 16:54:35.641971
All,534,bsnano1,Nano,https://www.tiktok.com/@bsnano1,11300.0,2000000.0,254800.0,3400.0,3300.0,2022-02-07 16:54:35.641971
All,535,dagibee,dagi,https://www.tiktok.com/@dagibee,1000000.0,2500000.0,334200.0,2200.0,2000.0,2022-02-07 16:54:35.641971
All,536,jensjulius_tejlgaard,JensJulius Tejlgaard,https://www.tiktok.com/@jensjulius_tejlgaard,440300.0,2500000.0,174000.0,1400.0,6400.0,2022-02-07 16:54:35.641971
All,537,lourdasprec,LOURD,https://www.tiktok.com/@lourdasprec,8500000.0,1000000.0,302300.0,7000.0,4200.0,2022-02-07 16:54:35.641971
All,538,gianlucavacchi,Gianluca Vacchi,https://www.tiktok.com/@gianlucavacchi,21400000.0,3400000.0,255800.0,2500.0,1400.0,2022-02-07 16:54:35.641971
All,539,garyowencom,Gary Owen,https://www.tiktok.com/@garyowencom,1900000.0,2000000.0,202600.0,1200.0,7300.0,2022-02-07 16:54:35.641971
All,540,itsizail,Izail ⚡️,https://www.tiktok.com/@itsizail,4700000.0,1300000.0,209700.0,7600.0,4600.0,2022-02-07 16:54:35.641971
All,541,anthonnyswagg3,anthonnyswagg,https://www.tiktok.com/@anthonnyswagg3,8100000.0,2300000.0,220000.0,3000.0,3800.0,2022-02-07 16:54:35.641971
All,542,carloscastroes,Carlos Castro,https://www.tiktok.com/@carloscastroes,10100000.0,2600000.0,289600.0,551.0,3900.0,2022-02-07 16:54:35.641971
All,543,suavexavier,Savvy,https://www.tiktok.com/@suavexavier,10500000.0,3000000.0,247700.0,2200.0,2300.0,2022-02-07 16:54:35.641971
All,544,cos_s1,N COS,https://www.tiktok.com/@cos_s1,22300.0,1700000.0,179400.0,3500.0,7400.0,2022-02-07 16:54:35.641971
All,545,kkarrrambaby,karrambaby💕,https://www.tiktok.com/@kkarrrambaby,14000000.0,2800000.0,441000.0,1700.0,1000.0,2022-02-07 16:54:35.641971
All,546,leanadeeb,Leana Deeb,https://www.tiktok.com/@leanadeeb,3500000.0,2700000.0,407100.0,953.0,2000.0,2022-02-07 16:54:35.641971
All,547,gabimfmoura,Gabriela Moura,https://www.tiktok.com/@gabimfmoura,7000000.0,2600000.0,329200.0,1500.0,2300.0,2022-02-07 16:54:35.641971
All,548,ox_zung,원정맨 WonJeong,https://www.tiktok.com/@ox_zung,39100000.0,2700000.0,320600.0,2900.0,942.0,2022-02-07 16:54:35.641971
All,549,gb0012,gb0012,https://www.tiktok.com/@gb0012,1700000.0,2000000.0,222800.0,3800.0,3600.0,2022-02-07 16:54:35.641971
All,550,laurathesimp,mommy sage,https://www.tiktok.com/@laurathesimp,706400.0,1800000.0,285100.0,2500.0,3900.0,2022-02-07 16:54:35.641971
All,551,barisresmiii,barış dada,https://www.tiktok.com/@barisresmiii,11500000.0,4200000.0,234000.0,2300.0,1000.0,2022-02-07 16:54:35.641971
All,552,ikendrena,Meike,https://www.tiktok.com/@ikendrena,6700000.0,2600000.0,393900.0,2700.0,524.0,2022-02-07 16:54:35.641971
All,553,joshrichards,Josh Richards,https://www.tiktok.com/@joshrichards,25600000.0,2400000.0,366900.0,2200.0,1500.0,2022-02-07 16:54:35.641971
All,554,adamw,Adam W,https://www.tiktok.com/@adamw,15400000.0,2800000.0,304300.0,1300.0,2500.0,2022-02-07 16:54:35.641971
All,555,tylerashtonn,Tyler Ashton,https://www.tiktok.com/@tylerashtonn,4000000.0,1400000.0,222100.0,8600.0,1700.0,2022-02-07 16:54:35.641971
All,556,preppyclaws,preppyclaws,https://www.tiktok.com/@preppyclaws,2700000.0,1600000.0,220500.0,8300.0,1100.0,2022-02-07 16:54:35.641971
All,557,hasanmucci,hasanmucci,https://www.tiktok.com/@hasanmucci,1600000.0,2900000.0,181900.0,2900.0,3200.0,2022-02-07 16:54:35.641971
All,558,littlejem4,LittleJem,https://www.tiktok.com/@littlejem4,1800000.0,2100000.0,302600.0,3800.0,1200.0,2022-02-07 16:54:35.641971
All,559,rockstar.bosa,B O S A🐐,https://www.tiktok.com/@rockstar.bosa,1800000.0,975100.0,256800.0,2900.0,9800.0,2022-02-07 16:54:35.641971
All,560,nabela,nabela,https://www.tiktok.com/@nabela,7200000.0,2600000.0,411900.0,1600.0,1400.0,2022-02-07 16:54:35.641971
All,561,rawanfahmii,rawan,https://www.tiktok.com/@rawanfahmii,3300000.0,3900000.0,274800.0,1900.0,1100.0,2022-02-07 16:54:35.641971
All,562,faryanggaa,Ryann,https://www.tiktok.com/@faryanggaa,3700000.0,1700000.0,339000.0,4100.0,1400.0,2022-02-07 16:54:35.641971
All,563,gordonramsayofficial,Gordon Ramsay,https://www.tiktok.com/@gordonramsayofficial,30900000.0,3000000.0,267800.0,2800.0,1100.0,2022-02-07 16:54:35.641971
All,564,danivallem,Dani Valle,https://www.tiktok.com/@danivallem,3300000.0,1600000.0,116100.0,765.0,16200.0,2022-02-07 16:54:35.641971
All,565,louuuyoung,louuuyoung,https://www.tiktok.com/@louuuyoung,467600.0,1100000.0,155100.0,4300.0,14000.0,2022-02-07 16:54:35.641971
All,566,gorowok21,MAFIA BANGLADESH,https://www.tiktok.com/@gorowok21,352800.0,2100000.0,202200.0,5600.0,1800.0,2022-02-07 16:54:35.641971
All,567,thatlittlepuff,ThatLittlePuff,https://www.tiktok.com/@thatlittlepuff,22900000.0,3300000.0,397600.0,1200.0,1200.0,2022-02-07 16:54:35.641971
All,568,milaalawiyah,Mila Alawiyah,https://www.tiktok.com/@milaalawiyah,3800000.0,4000000.0,401700.0,1300.0,613.0,2022-02-07 16:54:35.641971
All,569,nattinatasha,Natti Natasha,https://www.tiktok.com/@nattinatasha,14300000.0,2800000.0,352500.0,1700.0,1500.0,2022-02-07 16:54:35.641971
All,570,los_escachaitos,Los_Escachaitos,https://www.tiktok.com/@los_escachaitos,2600000.0,2400000.0,198900.0,3300.0,3200.0,2022-02-07 16:54:35.641971
All,571,annaxsitar,anna x,https://www.tiktok.com/@annaxsitar,11500000.0,3500000.0,537300.0,835.0,803.0,2022-02-07 16:54:35.641971
All,572,kingsalmanan,Doni salmanan,https://www.tiktok.com/@kingsalmanan,828500.0,4800000.0,336800.0,0.0,1900.0,2022-02-07 16:54:35.641971
All,573,raulbazanm,Raul Bazán,https://www.tiktok.com/@raulbazanm,4200000.0,4099999.9999999995,247800.0,1600.0,1500.0,2022-02-07 16:54:35.641971
All,574,lexychaplin,Lexy,https://www.tiktok.com/@lexychaplin,2900000.0,2100000.0,338800.0,3600.0,739.0,2022-02-07 16:54:35.641971
All,575,lucasvarelaaaa,Lucas varela,https://www.tiktok.com/@lucasvarelaaaa,2300000.0,1600000.0,219800.0,955.0,7700.0,2022-02-07 16:54:35.641971
All,576,mariabecerra_22,Maria Becerra,https://www.tiktok.com/@mariabecerra_22,5600000.0,2700000.0,358200.0,2100.0,1100.0,2022-02-07 16:54:35.641971
All,577,jailyneojeda,Jailyne Ojeda,https://www.tiktok.com/@jailyneojeda,16600000.000000002,3400000.0,299500.0,1600.0,1400.0,2022-02-07 16:54:35.641971
All,578,khonpetch56,ขนเพชรบ้าจี้,https://www.tiktok.com/@khonpetch56,3100000.0,2300000.0,206200.0,2500.0,3800.0,2022-02-07 16:54:35.641971
All,579,magaly.rds,Magaly Rodriguez,https://www.tiktok.com/@magaly.rds,495600.0,3000000.0,310200.0,2300.0,928.0,2022-02-07 16:54:35.641971
All,580,crisdevilgamer7,CrisDevilGamer,https://www.tiktok.com/@crisdevilgamer7,4200000.0,2000000.0,324100.0,4000.0,598.0,2022-02-07 16:54:35.641971
All,581,lizzy.schneider,Lizzy Schneider,https://www.tiktok.com/@lizzy.schneider,243300.0,2900000.0,489100.0,996.0,1100.0,2022-02-07 16:54:35.641971
All,582,agelo_9,عقـيل 👨🏾‍💻,https://www.tiktok.com/@agelo_9,536200.0,1400000.0,130699.99999999999,7100.0,8600.0,2022-02-07 16:54:35.641971
All,583,volvydooya,Volvy,https://www.tiktok.com/@volvydooya,650300.0,1600000.0,342600.0,2300.0,3200.0,2022-02-07 16:54:35.641971
All,584,katkatyeah,KATKATYEAH,https://www.tiktok.com/@katkatyeah,908200.0,3000000.0,425600.0,1300.0,1000.0,2022-02-07 16:54:35.641971
All,585,datvilla94,🔥Đạt Villa🔥,https://www.tiktok.com/@datvilla94,3700000.0,2200000.0,228000.0,4100.0,1900.0,2022-02-07 16:54:35.641971
All,586,superjekitaa,Jeka 24,https://www.tiktok.com/@superjekitaa,2900000.0,2100000.0,324600.0,3700.0,573.0,2022-02-07 16:54:35.641971
All,587,ianboggs,IAN,https://www.tiktok.com/@ianboggs,10200000.0,3100000.0,371500.0,2300.0,264.0,2022-02-07 16:54:35.641971
All,588,emilymariko,Emily Mariko,https://www.tiktok.com/@emilymariko,9400000.0,3600000.0,325200.0,1500.0,916.0,2022-02-07 16:54:35.641971
All,589,lossiblings_,Lossiblings🍭,https://www.tiktok.com/@lossiblings_,22000000.0,2700000.0,347000.0,1800.0,1300.0,2022-02-07 16:54:35.641971
All,590,beca,Rebeca Barreto,https://www.tiktok.com/@beca,20900000.0,2300000.0,287400.0,3000.0,1300.0,2022-02-07 16:54:35.641971
All,591,schrodingerlee,lee || shower stomper,https://www.tiktok.com/@schrodingerlee,1100000.0,2500000.0,356100.0,1600.0,1600.0,2022-02-07 16:54:35.641971
All,592,owen.han,MANGIAMOH,https://www.tiktok.com/@owen.han,915400.0,2900000.0,210700.0,941.0,3800.0,2022-02-07 16:54:35.641971
All,593,apple,apple,https://www.tiktok.com/@apple,1200000.0,34300000.0,147100.0,0.0,565.0,2022-02-07 16:54:35.641971
All,594,avani,avani,https://www.tiktok.com/@avani,39700000.0,2000000.0,311300.0,3200.0,1300.0,2022-02-07 16:54:35.641971
All,595,ajravsss,Aj Raval,https://www.tiktok.com/@ajravsss,8000000.0,2700000.0,355300.0,2300.0,626.0,2022-02-07 16:54:35.641971
All,596,tootymcnooty,TootyMcNooty,https://www.tiktok.com/@tootymcnooty,6600000.0,1500000.0,323400.0,1900.0,4100.0,2022-02-07 16:54:35.641971
All,597,dustinvogelbacher,Dustin vogelbacher,https://www.tiktok.com/@dustinvogelbacher,624200.0,1300000.0,78300.0,1300.0,26300.0,2022-02-07 16:54:35.641971
All,598,rachsullivan__,Rach Sullivan,https://www.tiktok.com/@rachsullivan__,1000000.0,3200000.0,387200.0,824.0,1400.0,2022-02-07 16:54:35.641971
All,599,linhkool1993,Linh Kool,https://www.tiktok.com/@linhkool1993,4200000.0,4300000.0,323300.0,1400.0,598.0,2022-02-07 16:54:35.641971
All,600,420althea,althea,https://www.tiktok.com/@420althea,1200000.0,1600000.0,224300.0,4600.0,3200.0,2022-02-07 16:54:35.641971
All,601,lonely.moods,:),https://www.tiktok.com/@lonely.moods,354500.0,815500.0,214000.0,5400.0,10600.0,2022-02-07 16:54:35.641971
All,602,yamandihati,Yaman Dihati,https://www.tiktok.com/@yamandihati,267700.0,2700000.0,78900.0,8200.0,4800.0,2022-02-07 16:54:35.641971
All,603,cauamacedo,Cauã Macedo,https://www.tiktok.com/@cauamacedo,10000000.0,2000000.0,292300.0,4400.0,425.0,2022-02-07 16:54:35.641971
All,604,mattiastanga,Mattia Stanga,https://www.tiktok.com/@mattiastanga,2200000.0,1300000.0,215000.0,1700.0,8200.0,2022-02-07 16:54:35.641971
All,605,annemarie,ANNEMARIE,https://www.tiktok.com/@annemarie,6200000.0,3100000.0,366000.0,1900.0,526.0,2022-02-07 16:54:35.641971
All,606,_nch04,𝐍𝐠𝐮𝐲𝐞̂̃𝐧 𝐇𝐚̉𝐢,https://www.tiktok.com/@_nch04,4600000.0,4400000.0,302400.0,1300.0,746.0,2022-02-07 16:54:35.641971
All,607,r.rikiansyah,RANS || 𝐏𝐑𝐄𝐒𝐄𝐓,https://www.tiktok.com/@r.rikiansyah,1900000.0,1100000.0,154600.0,1500.0,14500.0,2022-02-07 16:54:35.641971
All,608,rudy_willingham,rudy_willingham,https://www.tiktok.com/@rudy_willingham,4300000.0,3500000.0,303600.0,490.0,2100.0,2022-02-07 16:54:35.641971
All,609,bikedasher,Patrick,https://www.tiktok.com/@bikedasher,903100.0,3600000.0,338700.0,1500.0,773.0,2022-02-07 16:54:35.641971
All,610,rauwalejandro,rauwalejandro,https://www.tiktok.com/@rauwalejandro,8000000.0,1800000.0,303700.0,3700.0,1200.0,2022-02-07 16:54:35.641971
All,611,thatrachelharper,Rachel Harper,https://www.tiktok.com/@thatrachelharper,461200.0,1300000.0,204800.0,928.0,9100.0,2022-02-07 16:54:35.641971
All,612,jonata_26,Jonata🤩,https://www.tiktok.com/@jonata_26,3300000.0,1800000.0,296900.0,1300.0,3700.0,2022-02-07 16:54:35.641971
All,613,luancarvalhosc,LUAN CARVALHO,https://www.tiktok.com/@luancarvalhosc,159800.0,1100000.0,231200.0,6900.0,3500.0,2022-02-07 16:54:35.641971
All,614,outofcontextskyrim,outofcontextskyrim,https://www.tiktok.com/@outofcontextskyrim,72400.0,1500000.0,184000.0,1800.0,8000.0,2022-02-07 16:54:35.641971
All,615,wuesilva,Wue Silva,https://www.tiktok.com/@wuesilva,10200000.0,2200000.0,244800.0,2900.0,2200.0,2022-02-07 16:54:35.641971
All,616,karll9_,Bantu follow ya tq❤️,https://www.tiktok.com/@karll9_,755400.0,2800000.0,187300.0,3000.0,2100.0,2022-02-07 16:54:35.641971
All,617,yimotapir,YIMO,https://www.tiktok.com/@yimotapir,3200000.0,1200000.0,165700.0,1200.0,12200.0,2022-02-07 16:54:35.641971
All,618,na_xapaktepe,Алан Гедыгушев,https://www.tiktok.com/@na_xapaktepe,3900000.0,2200000.0,109200.0,554.0,10500.0,2022-02-07 16:54:35.641971
All,619,kristenhanby123,Kristenhanby,https://www.tiktok.com/@kristenhanby123,9500000.0,3900000.0,262600.0,769.0,1900.0,2022-02-07 16:54:35.641971
All,620,borisao_blois,Borisao Blois,https://www.tiktok.com/@borisao_blois,2900000.0,2300000.0,218300.0,2400.0,2800.0,2022-02-07 16:54:35.641971
All,621,duolingo,Duolingo,https://www.tiktok.com/@duolingo,2900000.0,1500000.0,253600.0,4100.0,2900.0,2022-02-07 16:54:35.641971
All,622,marxff_,mar💘,https://www.tiktok.com/@marxff_,987300.0,2000000.0,206500.0,5500.0,953.0,2022-02-07 16:54:35.641971
All,623,popokbolong,PARHANCUK!,https://www.tiktok.com/@popokbolong,1600000.0,1700000.0,322800.0,3200.0,1600.0,2022-02-07 16:54:35.641971
All,624,jimmydarts,Jimmy Darts,https://www.tiktok.com/@jimmydarts,5400000.0,1600000.0,261600.00000000003,5200.0,1100.0,2022-02-07 16:54:35.641971
All,625,pes_strange,Стивен Стрэндж,https://www.tiktok.com/@pes_strange,8500.0,1800000.0,177400.0,285.0,8000.0,2022-02-07 16:54:35.641971
All,626,teddycollects,TeddyMC,https://www.tiktok.com/@teddycollects,194200.0,2000000.0,242300.0,2600.0,3000.0,2022-02-07 16:54:35.641971
All,627,moni_lina,MoniLina,https://www.tiktok.com/@moni_lina,14300000.0,8700000.0,159300.0,474.0,1400.0,2022-02-07 16:54:35.641971
All,628,soysuco_ff,Suco Ismael,https://www.tiktok.com/@soysuco_ff,3400000.0,2100000.0,302600.0,3700.0,412.0,2022-02-07 16:54:35.641971
All,629,casaltoxico,✨ Casal Tóxico ✨,https://www.tiktok.com/@casaltoxico,5800000.0,2300000.0,336200.0,2000.0,1400.0,2022-02-07 16:54:35.641971
All,630,nada_m7amed,دودا🦹🏻🤍,https://www.tiktok.com/@nada_m7amed,5500000.0,2400000.0,252500.0,2500.0,1900.0,2022-02-07 16:54:35.641971
All,631,lynaperezxo,Lyna Perez,https://www.tiktok.com/@lynaperezxo,8000000.0,2600000.0,311500.0,1600.0,1700.0,2022-02-07 16:54:35.641971
All,632,daveardito,Dave Ardito,https://www.tiktok.com/@daveardito,8199999.999999999,1900000.0,323000.0,1900.0,2300.0,2022-02-07 16:54:35.641971
All,633,kokoobetz,Koko,https://www.tiktok.com/@kokoobetz,493500.0,1600000.0,291000.0,1200.0,4400.0,2022-02-07 16:54:35.641971
All,634,oldtimehawkey,Old Time Hawkey,https://www.tiktok.com/@oldtimehawkey,4800000.0,1500000.0,268600.0,3300.0,3100.0,2022-02-07 16:54:35.641971
All,635,babehojol,Ary,https://www.tiktok.com/@babehojol,1200000.0,1900000.0,214200.0,2400.0,4000.0,2022-02-07 16:54:35.641971
All,636,somi_official_,JEON SOMI,https://www.tiktok.com/@somi_official_,5500000.0,1700000.0,429300.0,2900.0,624.0,2022-02-07 16:54:35.641971
All,637,ivanovik.83,ivanovik.1983,https://www.tiktok.com/@ivanovik.83,172700.0,2300000.0,91500.0,1100.0,11100.0,2022-02-07 16:54:35.641971
All,638,avanireyes,Avani👽,https://www.tiktok.com/@avanireyes,3800000.0,3000000.0,134700.0,4900.0,1400.0,2022-02-07 16:54:35.641971
All,639,4yilol,ayil🧃,https://www.tiktok.com/@4yilol,34800.0,1600000.0,267400.0,1700.0,4300.0,2022-02-07 16:54:35.641971
All,640,lorengray,Loren Gray,https://www.tiktok.com/@lorengray,54400000.0,2400000.0,354800.0,1500.0,1400.0,2022-02-07 16:54:35.641971
All,641,countingschleeps,blake,https://www.tiktok.com/@countingschleeps,2000000.0,2200000.0,378200.0,1400.0,1600.0,2022-02-07 16:54:35.641971
All,642,eddievr,Eddie,https://www.tiktok.com/@eddievr,9000000.0,3400000.0,367600.0,1100.0,917.0,2022-02-07 16:54:35.641971
All,643,acrylics.baby,Acrylics💅💅,https://www.tiktok.com/@acrylics.baby,154200.0,2600000.0,273700.0,3000.0,540.0,2022-02-07 16:54:35.641971
All,644,mispastelitos_,Mis Pastelitos,https://www.tiktok.com/@mispastelitos_,8600000.0,2400000.0,399200.0,1200.0,1400.0,2022-02-07 16:54:35.641971
All,645,nathypeluso,Nathy Peluso,https://www.tiktok.com/@nathypeluso,5000000.0,2300000.0,388000.0,1700.0,1100.0,2022-02-07 16:54:35.641971
All,646,dyaahh19,AURA Dyah,https://www.tiktok.com/@dyaahh19,6700000.0,2600000.0,98600.0,9600.0,385.0,2022-02-07 16:54:35.641971
All,647,qpark,Q Park,https://www.tiktok.com/@qpark,29800000.0,2300000.0,190300.0,2500.0,3200.0,2022-02-07 16:54:35.641971
All,648,bluefacebleedem,Blueface,https://www.tiktok.com/@bluefacebleedem,8800000.0,2300000.0,293200.0,2300.0,1400.0,2022-02-07 16:54:35.641971
All,649,gilmhercroes,GIL CROES,https://www.tiktok.com/@gilmhercroes,35000000.0,3300000.0,171000.0,2000.0,2400.0,2022-02-07 16:54:35.641971
All,650,marisol.viola,marisol viola,https://www.tiktok.com/@marisol.viola,815400.0,2100000.0,220200.0,2300.0,3200.0,2022-02-07 16:54:35.641971
All,651,spider_slack,spider_slack,https://www.tiktok.com/@spider_slack,30000000.0,3500000.0,279300.0,1400.0,1200.0,2022-02-07 16:54:35.641971
All,652,attahalilintar,Atta Halilintar,https://www.tiktok.com/@attahalilintar,9400000.0,3000000.0,341700.0,1600.0,795.0,2022-02-07 16:54:35.641971
All,653,alongcameabby,Along Came Abby,https://www.tiktok.com/@alongcameabby,3300000.0,1800000.0,195800.0,1800.0,5400.0,2022-02-07 16:54:35.641971
All,654,foodtimecali,Juan C | RECETAS FOODTIME,https://www.tiktok.com/@foodtimecali,3500000.0,1800000.0,129000.0,311.0,10300.0,2022-02-07 16:54:35.641971
All,655,livvy,Olivia Dunne,https://www.tiktok.com/@livvy,4800000.0,2400000.0,279800.0,2200.0,1400.0,2022-02-07 16:54:35.641971
All,656,ingratax,ingrid,https://www.tiktok.com/@ingratax,14100000.0,3000000.0,483300.0,1300.0,429.0,2022-02-07 16:54:35.641971
All,657,meredithduxbury,Meredith Duxbury,https://www.tiktok.com/@meredithduxbury,14800000.0,3100000.0,398700.0,1600.0,412.0,2022-02-07 16:54:35.641971
All,658,r___.89,𝑀𝑖𝑠𝑡𝑒𝑟 𝑅𝑒𝑒𝑚𝑎 😾✨.,https://www.tiktok.com/@r___.89,2900000.0,1900000.0,267200.0,3100.0,1700.0,2022-02-07 16:54:35.641971
All,659,seungbin030708,승빈🍥,https://www.tiktok.com/@seungbin030708,4400000.0,3300000.0,350600.0,1400.0,681.0,2022-02-07 16:54:35.641971
All,660,herranwalt,Herr Anwalt,https://www.tiktok.com/@herranwalt,4900000.0,1700000.0,208600.0,4000.0,2900.0,2022-02-07 16:54:35.641971
All,661,jaccleexs,จัสมินชอบกินแซลม่อน,https://www.tiktok.com/@jaccleexs,3800000.0,2600000.0,461000.0,1700.0,375.0,2022-02-07 16:54:35.641971
All,662,justthenobodys,JustTheNobodys,https://www.tiktok.com/@justthenobodys,6700000.0,1800000.0,195000.0,2400.0,4500.0,2022-02-07 16:54:35.641971
All,663,hallebailey,halle,https://www.tiktok.com/@hallebailey,712900.0,1500000.0,301100.0,4100.0,1300.0,2022-02-07 16:54:35.641971
All,664,jamal.jamael,Karim Jamal,https://www.tiktok.com/@jamal.jamael,2500000.0,1700000.0,228000.0,3100.0,3100.0,2022-02-07 16:54:35.641971
All,665,abrunalouise,Bruna Louise,https://www.tiktok.com/@abrunalouise,4400000.0,2100000.0,317500.0,951.0,2700.0,2022-02-07 16:54:35.641971
All,666,williwhey,williwhey,https://www.tiktok.com/@williwhey,7500000.0,1900000.0,229400.0,1400.0,4100.0,2022-02-07 16:54:35.641971
All,667,briggi_bozzo,Briggitte Bozzo,https://www.tiktok.com/@briggi_bozzo,20000000.0,4900000.0,430300.0,539.0,600.0,2022-02-07 16:54:35.641971
All,668,pablitocastilloo,pablitocastilloo,https://www.tiktok.com/@pablitocastilloo,4000000.0,1700000.0,162900.0,1100.0,7900.0,2022-02-07 16:54:35.641971
All,669,emilyfauver,emily&ella,https://www.tiktok.com/@emilyfauver,3000000.0,2200000.0,344100.0,1100.0,2100.0,2022-02-07 16:54:35.641971
All,670,polinka_girla,Полинка,https://www.tiktok.com/@polinka_girla,4300000.0,3400000.0,329700.0,1300.0,823.0,2022-02-07 16:54:35.641971
All,671,discord,Discord,https://www.tiktok.com/@discord,2900000.0,1700000.0,292900.0,4100.0,735.0,2022-02-07 16:54:35.641971
All,672,camilo,Camilo,https://www.tiktok.com/@camilo,27300000.0,3300000.0,284600.0,1200.0,1300.0,2022-02-07 16:54:35.641971
All,673,dadansapta_irwn,DADANN,https://www.tiktok.com/@dadansapta_irwn,1300000.0,1400000.0,187100.0,4100.0,5000.0,2022-02-07 16:54:35.641971
All,674,mikasalamanca,Mikslmnc,https://www.tiktok.com/@mikasalamanca,9700000.0,2700000.0,302900.0,1400.0,1500.0,2022-02-07 16:54:35.641971
All,675,benoit_chevalier,Benoît Chevalier,https://www.tiktok.com/@benoit_chevalier,8000000.0,1600000.0,177700.0,4000.0,4300.0,2022-02-07 16:54:35.641971
All,676,soyalexquiroz0,soyalexquiroz,https://www.tiktok.com/@soyalexquiroz0,4900000.0,1800000.0,267400.0,1600.0,3300.0,2022-02-07 16:54:35.641971
All,677,panarinkaa,Кукояки,https://www.tiktok.com/@panarinkaa,7000000.0,2600000.0,345300.0,1100.0,1500.0,2022-02-07 16:54:35.641971
All,678,esperansagrasia,Esperansagrasia,https://www.tiktok.com/@esperansagrasia,1600000.0,1300000.0,226300.0,1500.0,6500.0,2022-02-07 16:54:35.641971
All,679,kopke613,kopke613,https://www.tiktok.com/@kopke613,3500000.0,1200000.0,142200.0,1900.0,12500.0,2022-02-07 16:54:35.641971
All,680,leirbag____,LEIRBAG EL FARAÓN,https://www.tiktok.com/@leirbag____,1400000.0,2300000.0,140700.0,2200.0,5100.0,2022-02-07 16:54:35.641971
All,681,marianne.la.mesera,Marianne 🍸,https://www.tiktok.com/@marianne.la.mesera,2800000.0,2100000.0,493600.0,1300.0,935.0,2022-02-07 16:54:35.641971
All,682,shawnmendes,Shawn Mendes,https://www.tiktok.com/@shawnmendes,8400000.0,1200000.0,242100.0,4100.0,3800.0,2022-02-07 16:54:35.641971
